date,indicator,value,entity
2022-05-03,Weekly new hospital admissions,7046.0,United Kingdom
2022-05-04,Weekly new hospital admissions,6807.0,United Kingdom
2022-05-05,Weekly new hospital admissions,6625.0,United Kingdom
2022-05-06,Weekly new hospital admissions,6448.0,United Kingdom
2022-05-07,Weekly new hospital admissions,6325.0,United Kingdom
2022-05-08,Weekly new hospital admissions,6178.0,United Kingdom
2022-05-09,Weekly new hospital admissions,6093.0,United Kingdom
2022-05-10,Weekly new hospital admissions,5932.0,United Kingdom
2022-05-11,Weekly new hospital admissions,5715.0,United Kingdom
2022-05-12,Weekly new hospital admissions,5617.0,United Kingdom
2022-05-13,Weekly new hospital admissions,5434.0,United Kingdom
2022-05-14,Weekly new hospital admissions,5347.0,United Kingdom
2022-05-15,Weekly new hospital admissions,5217.0,United Kingdom
2022-05-16,Weekly new hospital admissions,5060.0,United Kingdom
2022-05-17,Weekly new hospital admissions,4867.0,United Kingdom
2022-05-18,Weekly new hospital admissions,4816.0,United Kingdom
2022-05-19,Weekly new hospital admissions,4686.0,United Kingdom
2022-05-20,Weekly new hospital admissions,4583.0,United Kingdom
2022-05-21,Weekly new hospital admissions,4420.0,United Kingdom
2022-05-22,Weekly new hospital admissions,4325.0,United Kingdom
2022-05-23,Weekly new hospital admissions,4225.0,United Kingdom
2022-05-24,Weekly new hospital admissions,4146.0,United Kingdom
2022-05-25,Weekly new hospital admissions,4019.0,United Kingdom
2022-05-26,Weekly new hospital admissions,3874.0,United Kingdom
2022-05-27,Weekly new hospital admissions,3876.0,United Kingdom
2022-05-28,Weekly new hospital admissions,3878.0,United Kingdom
2022-05-29,Weekly new hospital admissions,3875.0,United Kingdom
2022-05-30,Weekly new hospital admissions,3860.0,United Kingdom
2022-05-31,Weekly new hospital admissions,3861.0,United Kingdom
2022-06-01,Weekly new hospital admissions,3865.0,United Kingdom
2022-06-02,Weekly new hospital admissions,3884.0,United Kingdom
2022-06-03,Weekly new hospital admissions,3856.0,United Kingdom
2022-06-04,Weekly new hospital admissions,3929.0,United Kingdom
2022-06-05,Weekly new hospital admissions,4048.0,United Kingdom
2022-06-06,Weekly new hospital admissions,4214.0,United Kingdom
2022-06-07,Weekly new hospital admissions,4359.0,United Kingdom
2022-06-08,Weekly new hospital admissions,4573.0,United Kingdom
2022-06-09,Weekly new hospital admissions,4838.0,United Kingdom
2022-06-10,Weekly new hospital admissions,5083.0,United Kingdom
2022-06-11,Weekly new hospital admissions,5259.0,United Kingdom
2022-06-12,Weekly new hospital admissions,5396.0,United Kingdom
2022-06-13,Weekly new hospital admissions,5542.0,United Kingdom
2022-06-14,Weekly new hospital admissions,5753.0,United Kingdom
2022-06-15,Weekly new hospital admissions,5978.0,United Kingdom
2022-06-16,Weekly new hospital admissions,6199.0,United Kingdom
2022-06-17,Weekly new hospital admissions,6473.0,United Kingdom
2022-06-18,Weekly new hospital admissions,6706.0,United Kingdom
2022-06-19,Weekly new hospital admissions,7008.0,United Kingdom
2022-06-20,Weekly new hospital admissions,7392.0,United Kingdom
2022-06-21,Weekly new hospital admissions,7849.0,United Kingdom
2022-06-22,Weekly new hospital admissions,8167.0,United Kingdom
2022-06-23,Weekly new hospital admissions,8613.0,United Kingdom
2022-06-24,Weekly new hospital admissions,8941.0,United Kingdom
2022-06-25,Weekly new hospital admissions,9221.0,United Kingdom
2022-06-26,Weekly new hospital admissions,9622.0,United Kingdom
2022-06-27,Weekly new hospital admissions,10041.0,United Kingdom
2022-06-28,Weekly new hospital admissions,10367.0,United Kingdom
2022-06-29,Weekly new hospital admissions,10837.0,United Kingdom
2022-06-30,Weekly new hospital admissions,11256.0,United Kingdom
2022-07-01,Weekly new hospital admissions,11468.0,United Kingdom
2022-07-02,Weekly new hospital admissions,11853.0,United Kingdom
2022-07-03,Weekly new hospital admissions,12347.0,United Kingdom
2022-07-04,Weekly new hospital admissions,12828.0,United Kingdom
2022-07-05,Weekly new hospital admissions,13304.0,United Kingdom
2022-07-06,Weekly new hospital admissions,13672.0,United Kingdom
2022-07-07,Weekly new hospital admissions,14024.0,United Kingdom
2022-07-08,Weekly new hospital admissions,14393.0,United Kingdom
2022-07-09,Weekly new hospital admissions,14597.0,United Kingdom
2022-07-10,Weekly new hospital admissions,14685.0,United Kingdom
2022-07-11,Weekly new hospital admissions,14779.0,United Kingdom
2022-07-12,Weekly new hospital admissions,14774.0,United Kingdom
2022-07-13,Weekly new hospital admissions,14756.0,United Kingdom
2022-07-14,Weekly new hospital admissions,14589.0,United Kingdom
2022-07-15,Weekly new hospital admissions,14354.0,United Kingdom
2022-07-16,Weekly new hospital admissions,14086.0,United Kingdom
2022-07-17,Weekly new hospital admissions,13882.0,United Kingdom
2022-07-18,Weekly new hospital admissions,13601.0,United Kingdom
2022-07-19,Weekly new hospital admissions,13444.0,United Kingdom
2022-07-20,Weekly new hospital admissions,13201.0,United Kingdom
2022-07-21,Weekly new hospital admissions,12882.0,United Kingdom
2022-07-22,Weekly new hospital admissions,12599.0,United Kingdom
2022-07-23,Weekly new hospital admissions,12364.0,United Kingdom
2022-07-24,Weekly new hospital admissions,11950.0,United Kingdom
2022-07-25,Weekly new hospital admissions,11478.0,United Kingdom
2022-07-26,Weekly new hospital admissions,10895.0,United Kingdom
2022-07-27,Weekly new hospital admissions,10322.0,United Kingdom
2022-07-28,Weekly new hospital admissions,9904.0,United Kingdom
2022-07-29,Weekly new hospital admissions,9625.0,United Kingdom
2022-07-30,Weekly new hospital admissions,9368.0,United Kingdom
2022-07-31,Weekly new hospital admissions,9161.0,United Kingdom
2022-08-01,Weekly new hospital admissions,8893.0,United Kingdom
2022-08-02,Weekly new hospital admissions,8626.0,United Kingdom
2022-08-03,Weekly new hospital admissions,8448.0,United Kingdom
2022-08-04,Weekly new hospital admissions,8260.0,United Kingdom
2022-08-05,Weekly new hospital admissions,8131.0,United Kingdom
2022-08-06,Weekly new hospital admissions,7938.0,United Kingdom
2022-08-07,Weekly new hospital admissions,7673.0,United Kingdom
2022-08-08,Weekly new hospital admissions,7502.0,United Kingdom
2022-08-09,Weekly new hospital admissions,7400.0,United Kingdom
2022-08-10,Weekly new hospital admissions,7338.0,United Kingdom
2022-08-11,Weekly new hospital admissions,7206.0,United Kingdom
2022-08-12,Weekly new hospital admissions,7058.0,United Kingdom
2022-08-13,Weekly new hospital admissions,7047.0,United Kingdom
2022-08-14,Weekly new hospital admissions,6903.0,United Kingdom
2022-08-15,Weekly new hospital admissions,6803.0,United Kingdom
2022-08-16,Weekly new hospital admissions,6615.0,United Kingdom
2022-08-17,Weekly new hospital admissions,6350.0,United Kingdom
2022-08-18,Weekly new hospital admissions,6111.0,United Kingdom
2022-08-19,Weekly new hospital admissions,5989.0,United Kingdom
2022-08-20,Weekly new hospital admissions,5782.0,United Kingdom
2022-08-21,Weekly new hospital admissions,5622.0,United Kingdom
2022-08-22,Weekly new hospital admissions,5388.0,United Kingdom
2022-08-23,Weekly new hospital admissions,5271.0,United Kingdom
2022-08-24,Weekly new hospital admissions,5141.0,United Kingdom
2022-08-25,Weekly new hospital admissions,5116.0,United Kingdom
2022-08-26,Weekly new hospital admissions,4952.0,United Kingdom
2022-08-27,Weekly new hospital admissions,4842.0,United Kingdom
2022-08-28,Weekly new hospital admissions,4760.0,United Kingdom
2022-08-29,Weekly new hospital admissions,4682.0,United Kingdom
2022-08-30,Weekly new hospital admissions,4563.0,United Kingdom
2022-08-31,Weekly new hospital admissions,4484.0,United Kingdom
2022-09-01,Weekly new hospital admissions,4347.0,United Kingdom
2022-09-02,Weekly new hospital admissions,4312.0,United Kingdom
2022-09-03,Weekly new hospital admissions,4279.0,United Kingdom
2022-09-04,Weekly new hospital admissions,4219.0,United Kingdom
2022-09-05,Weekly new hospital admissions,4157.0,United Kingdom
2022-09-06,Weekly new hospital admissions,4120.0,United Kingdom
2022-09-07,Weekly new hospital admissions,4081.0,United Kingdom
2022-09-08,Weekly new hospital admissions,4056.0,United Kingdom
2022-09-09,Weekly new hospital admissions,3994.0,United Kingdom
2022-09-10,Weekly new hospital admissions,3952.0,United Kingdom
2022-09-11,Weekly new hospital admissions,3962.0,United Kingdom
2020-04-02,Daily ICU occupancy,1813.0,United Kingdom
2020-04-03,Daily ICU occupancy,2120.0,United Kingdom
2020-04-04,Daily ICU occupancy,2309.0,United Kingdom
2020-04-05,Daily ICU occupancy,2469.0,United Kingdom
2020-04-06,Daily ICU occupancy,2644.0,United Kingdom
2020-04-07,Daily ICU occupancy,2864.0,United Kingdom
2020-04-08,Daily ICU occupancy,2967.0,United Kingdom
2020-04-09,Daily ICU occupancy,2963.0,United Kingdom
2020-04-10,Daily ICU occupancy,3228.0,United Kingdom
2020-04-11,Daily ICU occupancy,3274.0,United Kingdom
2020-04-12,Daily ICU occupancy,3301.0,United Kingdom
2020-04-13,Daily ICU occupancy,3277.0,United Kingdom
2020-04-14,Daily ICU occupancy,3234.0,United Kingdom
2020-04-15,Daily ICU occupancy,3228.0,United Kingdom
2020-04-16,Daily ICU occupancy,3222.0,United Kingdom
2020-04-17,Daily ICU occupancy,3162.0,United Kingdom
2020-04-18,Daily ICU occupancy,3247.0,United Kingdom
2020-04-19,Daily ICU occupancy,3176.0,United Kingdom
2020-04-20,Daily ICU occupancy,3130.0,United Kingdom
2020-04-21,Daily ICU occupancy,3036.0,United Kingdom
2020-04-22,Daily ICU occupancy,2964.0,United Kingdom
2020-04-23,Daily ICU occupancy,2867.0,United Kingdom
2020-04-24,Daily ICU occupancy,2703.0,United Kingdom
2020-04-25,Daily ICU occupancy,2702.0,United Kingdom
2020-04-26,Daily ICU occupancy,2580.0,United Kingdom
2020-04-27,Daily ICU occupancy,2460.0,United Kingdom
2020-04-28,Daily ICU occupancy,2353.0,United Kingdom
2020-04-29,Daily ICU occupancy,2286.0,United Kingdom
2020-04-30,Daily ICU occupancy,2224.0,United Kingdom
2020-05-01,Daily ICU occupancy,2178.0,United Kingdom
2020-05-02,Daily ICU occupancy,2068.0,United Kingdom
2020-05-03,Daily ICU occupancy,2009.0,United Kingdom
2020-05-04,Daily ICU occupancy,1936.0,United Kingdom
2020-05-05,Daily ICU occupancy,1874.0,United Kingdom
2020-05-06,Daily ICU occupancy,1802.0,United Kingdom
2020-05-07,Daily ICU occupancy,1685.0,United Kingdom
2020-05-08,Daily ICU occupancy,1642.0,United Kingdom
2020-05-09,Daily ICU occupancy,1585.0,United Kingdom
2020-05-10,Daily ICU occupancy,1538.0,United Kingdom
2020-05-11,Daily ICU occupancy,1485.0,United Kingdom
2020-05-12,Daily ICU occupancy,1414.0,United Kingdom
2020-05-13,Daily ICU occupancy,1342.0,United Kingdom
2020-05-14,Daily ICU occupancy,1314.0,United Kingdom
2020-05-15,Daily ICU occupancy,1337.0,United Kingdom
2020-05-16,Daily ICU occupancy,1234.0,United Kingdom
2020-05-17,Daily ICU occupancy,1196.0,United Kingdom
2020-05-18,Daily ICU occupancy,1141.0,United Kingdom
2020-05-19,Daily ICU occupancy,1106.0,United Kingdom
2020-05-20,Daily ICU occupancy,1034.0,United Kingdom
2020-05-21,Daily ICU occupancy,1008.0,United Kingdom
2020-05-22,Daily ICU occupancy,964.0,United Kingdom
2020-05-23,Daily ICU occupancy,928.0,United Kingdom
2020-05-24,Daily ICU occupancy,886.0,United Kingdom
2020-05-25,Daily ICU occupancy,863.0,United Kingdom
2020-05-26,Daily ICU occupancy,847.0,United Kingdom
2020-05-27,Daily ICU occupancy,783.0,United Kingdom
2020-05-28,Daily ICU occupancy,751.0,United Kingdom
2020-05-29,Daily ICU occupancy,719.0,United Kingdom
2020-05-30,Daily ICU occupancy,704.0,United Kingdom
2020-05-31,Daily ICU occupancy,679.0,United Kingdom
2020-06-01,Daily ICU occupancy,652.0,United Kingdom
2020-06-02,Daily ICU occupancy,636.0,United Kingdom
2020-06-03,Daily ICU occupancy,602.0,United Kingdom
2020-06-04,Daily ICU occupancy,571.0,United Kingdom
2020-06-05,Daily ICU occupancy,554.0,United Kingdom
2020-06-06,Daily ICU occupancy,540.0,United Kingdom
2020-06-07,Daily ICU occupancy,515.0,United Kingdom
2020-06-08,Daily ICU occupancy,509.0,United Kingdom
2020-06-09,Daily ICU occupancy,491.0,United Kingdom
2020-06-10,Daily ICU occupancy,439.0,United Kingdom
2020-06-11,Daily ICU occupancy,390.0,United Kingdom
2020-06-12,Daily ICU occupancy,393.0,United Kingdom
2020-06-13,Daily ICU occupancy,390.0,United Kingdom
2020-06-14,Daily ICU occupancy,393.0,United Kingdom
2020-06-15,Daily ICU occupancy,385.0,United Kingdom
2020-06-16,Daily ICU occupancy,378.0,United Kingdom
2020-06-17,Daily ICU occupancy,357.0,United Kingdom
2020-06-18,Daily ICU occupancy,352.0,United Kingdom
2020-06-19,Daily ICU occupancy,330.0,United Kingdom
2020-06-20,Daily ICU occupancy,346.0,United Kingdom
2020-06-21,Daily ICU occupancy,310.0,United Kingdom
2020-06-22,Daily ICU occupancy,340.0,United Kingdom
2020-06-23,Daily ICU occupancy,311.0,United Kingdom
2020-06-24,Daily ICU occupancy,316.0,United Kingdom
2020-06-25,Daily ICU occupancy,276.0,United Kingdom
2020-06-26,Daily ICU occupancy,268.0,United Kingdom
2020-06-27,Daily ICU occupancy,270.0,United Kingdom
2020-06-28,Daily ICU occupancy,270.0,United Kingdom
2020-06-29,Daily ICU occupancy,262.0,United Kingdom
2020-06-30,Daily ICU occupancy,279.0,United Kingdom
2020-07-01,Daily ICU occupancy,259.0,United Kingdom
2020-07-02,Daily ICU occupancy,239.0,United Kingdom
2020-07-03,Daily ICU occupancy,231.0,United Kingdom
2020-07-04,Daily ICU occupancy,221.0,United Kingdom
2020-07-05,Daily ICU occupancy,217.0,United Kingdom
2020-07-06,Daily ICU occupancy,209.0,United Kingdom
2020-07-07,Daily ICU occupancy,197.0,United Kingdom
2020-07-08,Daily ICU occupancy,185.0,United Kingdom
2020-07-09,Daily ICU occupancy,188.0,United Kingdom
2020-07-10,Daily ICU occupancy,191.0,United Kingdom
2020-07-11,Daily ICU occupancy,168.0,United Kingdom
2020-07-12,Daily ICU occupancy,159.0,United Kingdom
2020-07-13,Daily ICU occupancy,162.0,United Kingdom
2020-07-14,Daily ICU occupancy,145.0,United Kingdom
2020-07-15,Daily ICU occupancy,153.0,United Kingdom
2020-07-16,Daily ICU occupancy,142.0,United Kingdom
2020-07-17,Daily ICU occupancy,143.0,United Kingdom
2020-07-18,Daily ICU occupancy,137.0,United Kingdom
2020-07-19,Daily ICU occupancy,131.0,United Kingdom
2020-07-20,Daily ICU occupancy,129.0,United Kingdom
2020-07-21,Daily ICU occupancy,137.0,United Kingdom
2020-07-22,Daily ICU occupancy,110.0,United Kingdom
2020-07-23,Daily ICU occupancy,111.0,United Kingdom
2020-07-24,Daily ICU occupancy,104.0,United Kingdom
2020-07-25,Daily ICU occupancy,93.0,United Kingdom
2020-07-26,Daily ICU occupancy,92.0,United Kingdom
2020-07-27,Daily ICU occupancy,97.0,United Kingdom
2020-07-28,Daily ICU occupancy,93.0,United Kingdom
2020-07-29,Daily ICU occupancy,87.0,United Kingdom
2020-07-30,Daily ICU occupancy,84.0,United Kingdom
2020-07-31,Daily ICU occupancy,86.0,United Kingdom
2020-08-01,Daily ICU occupancy,92.0,United Kingdom
2020-08-02,Daily ICU occupancy,85.0,United Kingdom
2020-08-03,Daily ICU occupancy,77.0,United Kingdom
2020-08-04,Daily ICU occupancy,76.0,United Kingdom
2020-08-05,Daily ICU occupancy,73.0,United Kingdom
2020-08-06,Daily ICU occupancy,69.0,United Kingdom
2020-08-07,Daily ICU occupancy,67.0,United Kingdom
2020-08-08,Daily ICU occupancy,62.0,United Kingdom
2020-08-09,Daily ICU occupancy,65.0,United Kingdom
2020-08-10,Daily ICU occupancy,70.0,United Kingdom
2020-08-11,Daily ICU occupancy,73.0,United Kingdom
2020-08-12,Daily ICU occupancy,80.0,United Kingdom
2020-08-13,Daily ICU occupancy,75.0,United Kingdom
2020-08-14,Daily ICU occupancy,73.0,United Kingdom
2020-08-15,Daily ICU occupancy,76.0,United Kingdom
2020-08-16,Daily ICU occupancy,78.0,United Kingdom
2020-08-17,Daily ICU occupancy,73.0,United Kingdom
2020-08-18,Daily ICU occupancy,73.0,United Kingdom
2020-08-19,Daily ICU occupancy,70.0,United Kingdom
2020-08-20,Daily ICU occupancy,76.0,United Kingdom
2020-08-21,Daily ICU occupancy,72.0,United Kingdom
2020-08-22,Daily ICU occupancy,71.0,United Kingdom
2020-08-23,Daily ICU occupancy,72.0,United Kingdom
2020-08-24,Daily ICU occupancy,68.0,United Kingdom
2020-08-25,Daily ICU occupancy,68.0,United Kingdom
2020-08-26,Daily ICU occupancy,64.0,United Kingdom
2020-08-27,Daily ICU occupancy,71.0,United Kingdom
2020-08-28,Daily ICU occupancy,60.0,United Kingdom
2020-08-29,Daily ICU occupancy,66.0,United Kingdom
2020-08-30,Daily ICU occupancy,68.0,United Kingdom
2020-08-31,Daily ICU occupancy,71.0,United Kingdom
2020-09-01,Daily ICU occupancy,82.0,United Kingdom
2020-09-02,Daily ICU occupancy,81.0,United Kingdom
2020-09-03,Daily ICU occupancy,76.0,United Kingdom
2020-09-04,Daily ICU occupancy,69.0,United Kingdom
2020-09-05,Daily ICU occupancy,67.0,United Kingdom
2020-09-06,Daily ICU occupancy,69.0,United Kingdom
2020-09-07,Daily ICU occupancy,77.0,United Kingdom
2020-09-08,Daily ICU occupancy,80.0,United Kingdom
2020-09-09,Daily ICU occupancy,80.0,United Kingdom
2020-09-10,Daily ICU occupancy,78.0,United Kingdom
2020-09-11,Daily ICU occupancy,143.0,United Kingdom
2020-09-12,Daily ICU occupancy,86.0,United Kingdom
2020-09-13,Daily ICU occupancy,92.0,United Kingdom
2020-09-14,Daily ICU occupancy,105.0,United Kingdom
2020-09-15,Daily ICU occupancy,115.0,United Kingdom
2020-09-16,Daily ICU occupancy,124.0,United Kingdom
2020-09-17,Daily ICU occupancy,127.0,United Kingdom
2020-09-18,Daily ICU occupancy,138.0,United Kingdom
2020-09-19,Daily ICU occupancy,144.0,United Kingdom
2020-09-20,Daily ICU occupancy,165.0,United Kingdom
2020-09-21,Daily ICU occupancy,181.0,United Kingdom
2020-09-22,Daily ICU occupancy,211.0,United Kingdom
2020-09-23,Daily ICU occupancy,228.0,United Kingdom
2020-09-24,Daily ICU occupancy,243.0,United Kingdom
2020-09-25,Daily ICU occupancy,262.0,United Kingdom
2020-09-26,Daily ICU occupancy,261.0,United Kingdom
2020-09-27,Daily ICU occupancy,276.0,United Kingdom
2020-09-28,Daily ICU occupancy,297.0,United Kingdom
2020-09-29,Daily ICU occupancy,314.0,United Kingdom
2020-09-30,Daily ICU occupancy,333.0,United Kingdom
2020-10-01,Daily ICU occupancy,341.0,United Kingdom
2020-10-02,Daily ICU occupancy,369.0,United Kingdom
2020-10-03,Daily ICU occupancy,369.0,United Kingdom
2020-10-04,Daily ICU occupancy,369.0,United Kingdom
2020-10-05,Daily ICU occupancy,393.0,United Kingdom
2020-10-06,Daily ICU occupancy,410.0,United Kingdom
2020-10-07,Daily ICU occupancy,442.0,United Kingdom
2020-10-08,Daily ICU occupancy,436.0,United Kingdom
2020-10-09,Daily ICU occupancy,440.0,United Kingdom
2020-10-10,Daily ICU occupancy,469.0,United Kingdom
2020-10-11,Daily ICU occupancy,477.0,United Kingdom
2020-10-12,Daily ICU occupancy,507.0,United Kingdom
2020-10-13,Daily ICU occupancy,516.0,United Kingdom
2020-10-14,Daily ICU occupancy,563.0,United Kingdom
2020-10-15,Daily ICU occupancy,581.0,United Kingdom
2020-10-16,Daily ICU occupancy,592.0,United Kingdom
2020-10-17,Daily ICU occupancy,614.0,United Kingdom
2020-10-18,Daily ICU occupancy,630.0,United Kingdom
2020-10-19,Daily ICU occupancy,658.0,United Kingdom
2020-10-20,Daily ICU occupancy,698.0,United Kingdom
2020-10-21,Daily ICU occupancy,712.0,United Kingdom
2020-10-22,Daily ICU occupancy,708.0,United Kingdom
2020-10-23,Daily ICU occupancy,744.0,United Kingdom
2020-10-24,Daily ICU occupancy,788.0,United Kingdom
2020-10-25,Daily ICU occupancy,828.0,United Kingdom
2020-10-26,Daily ICU occupancy,853.0,United Kingdom
2020-10-27,Daily ICU occupancy,903.0,United Kingdom
2020-10-28,Daily ICU occupancy,957.0,United Kingdom
2020-10-29,Daily ICU occupancy,974.0,United Kingdom
2020-10-30,Daily ICU occupancy,979.0,United Kingdom
2020-10-31,Daily ICU occupancy,1003.0,United Kingdom
2020-11-01,Daily ICU occupancy,979.0,United Kingdom
2020-11-02,Daily ICU occupancy,1075.0,United Kingdom
2020-11-03,Daily ICU occupancy,1144.0,United Kingdom
2020-11-04,Daily ICU occupancy,1193.0,United Kingdom
2020-11-05,Daily ICU occupancy,1183.0,United Kingdom
2020-11-06,Daily ICU occupancy,1187.0,United Kingdom
2020-11-07,Daily ICU occupancy,1207.0,United Kingdom
2020-11-08,Daily ICU occupancy,1232.0,United Kingdom
2020-11-09,Daily ICU occupancy,1271.0,United Kingdom
2020-11-10,Daily ICU occupancy,1219.0,United Kingdom
2020-11-11,Daily ICU occupancy,1268.0,United Kingdom
2020-11-12,Daily ICU occupancy,1275.0,United Kingdom
2020-11-13,Daily ICU occupancy,1355.0,United Kingdom
2020-11-14,Daily ICU occupancy,1365.0,United Kingdom
2020-11-15,Daily ICU occupancy,1397.0,United Kingdom
2020-11-16,Daily ICU occupancy,1391.0,United Kingdom
2020-11-17,Daily ICU occupancy,1420.0,United Kingdom
2020-11-18,Daily ICU occupancy,1430.0,United Kingdom
2020-11-19,Daily ICU occupancy,1426.0,United Kingdom
2020-11-20,Daily ICU occupancy,1422.0,United Kingdom
2020-11-21,Daily ICU occupancy,1447.0,United Kingdom
2020-11-22,Daily ICU occupancy,1454.0,United Kingdom
2020-11-23,Daily ICU occupancy,1487.0,United Kingdom
2020-11-24,Daily ICU occupancy,1489.0,United Kingdom
2020-11-25,Daily ICU occupancy,1480.0,United Kingdom
2020-11-26,Daily ICU occupancy,1456.0,United Kingdom
2020-11-27,Daily ICU occupancy,1417.0,United Kingdom
2020-11-28,Daily ICU occupancy,1378.0,United Kingdom
2020-11-29,Daily ICU occupancy,1387.0,United Kingdom
2020-11-30,Daily ICU occupancy,1357.0,United Kingdom
2020-12-01,Daily ICU occupancy,1351.0,United Kingdom
2020-12-02,Daily ICU occupancy,1315.0,United Kingdom
2020-12-03,Daily ICU occupancy,1261.0,United Kingdom
2020-12-04,Daily ICU occupancy,1274.0,United Kingdom
2020-12-05,Daily ICU occupancy,1247.0,United Kingdom
2020-12-06,Daily ICU occupancy,1249.0,United Kingdom
2020-12-07,Daily ICU occupancy,1271.0,United Kingdom
2020-12-08,Daily ICU occupancy,1272.0,United Kingdom
2020-12-09,Daily ICU occupancy,1243.0,United Kingdom
2020-12-10,Daily ICU occupancy,1267.0,United Kingdom
2020-12-11,Daily ICU occupancy,1275.0,United Kingdom
2020-12-12,Daily ICU occupancy,1243.0,United Kingdom
2020-12-13,Daily ICU occupancy,1281.0,United Kingdom
2020-12-14,Daily ICU occupancy,1288.0,United Kingdom
2020-12-15,Daily ICU occupancy,1326.0,United Kingdom
2020-12-16,Daily ICU occupancy,1340.0,United Kingdom
2020-12-17,Daily ICU occupancy,1366.0,United Kingdom
2020-12-18,Daily ICU occupancy,1364.0,United Kingdom
2020-12-19,Daily ICU occupancy,1412.0,United Kingdom
2020-12-20,Daily ICU occupancy,1442.0,United Kingdom
2020-12-21,Daily ICU occupancy,1512.0,United Kingdom
2020-12-22,Daily ICU occupancy,1529.0,United Kingdom
2020-12-23,Daily ICU occupancy,1554.0,United Kingdom
2020-12-24,Daily ICU occupancy,1607.0,United Kingdom
2020-12-25,Daily ICU occupancy,1616.0,United Kingdom
2020-12-26,Daily ICU occupancy,1682.0,United Kingdom
2020-12-27,Daily ICU occupancy,1751.0,United Kingdom
2020-12-28,Daily ICU occupancy,1847.0,United Kingdom
2020-12-29,Daily ICU occupancy,1939.0,United Kingdom
2020-12-30,Daily ICU occupancy,2066.0,United Kingdom
2020-12-31,Daily ICU occupancy,2122.0,United Kingdom
2021-01-01,Daily ICU occupancy,2162.0,United Kingdom
2021-01-02,Daily ICU occupancy,2256.0,United Kingdom
2021-01-03,Daily ICU occupancy,2420.0,United Kingdom
2021-01-04,Daily ICU occupancy,2560.0,United Kingdom
2021-01-05,Daily ICU occupancy,2645.0,United Kingdom
2021-01-06,Daily ICU occupancy,2821.0,United Kingdom
2021-01-07,Daily ICU occupancy,2929.0,United Kingdom
2021-01-08,Daily ICU occupancy,3098.0,United Kingdom
2021-01-09,Daily ICU occupancy,3145.0,United Kingdom
2021-01-10,Daily ICU occupancy,3264.0,United Kingdom
2021-01-11,Daily ICU occupancy,3363.0,United Kingdom
2021-01-12,Daily ICU occupancy,3496.0,United Kingdom
2021-01-13,Daily ICU occupancy,3626.0,United Kingdom
2021-01-14,Daily ICU occupancy,3672.0,United Kingdom
2021-01-15,Daily ICU occupancy,3789.0,United Kingdom
2021-01-16,Daily ICU occupancy,3854.0,United Kingdom
2021-01-17,Daily ICU occupancy,3871.0,United Kingdom
2021-01-18,Daily ICU occupancy,3916.0,United Kingdom
2021-01-19,Daily ICU occupancy,3947.0,United Kingdom
2021-01-20,Daily ICU occupancy,3953.0,United Kingdom
2021-01-21,Daily ICU occupancy,3960.0,United Kingdom
2021-01-22,Daily ICU occupancy,4076.0,United Kingdom
2021-01-23,Daily ICU occupancy,4066.0,United Kingdom
2021-01-24,Daily ICU occupancy,4077.0,United Kingdom
2021-01-25,Daily ICU occupancy,4032.0,United Kingdom
2021-01-26,Daily ICU occupancy,3961.0,United Kingdom
2021-01-27,Daily ICU occupancy,3937.0,United Kingdom
2021-01-28,Daily ICU occupancy,3918.0,United Kingdom
2021-01-29,Daily ICU occupancy,3832.0,United Kingdom
2021-01-30,Daily ICU occupancy,3806.0,United Kingdom
2021-01-31,Daily ICU occupancy,3687.0,United Kingdom
2021-02-01,Daily ICU occupancy,3726.0,United Kingdom
2021-02-02,Daily ICU occupancy,3635.0,United Kingdom
2021-02-03,Daily ICU occupancy,3628.0,United Kingdom
2021-02-04,Daily ICU occupancy,3572.0,United Kingdom
2021-02-05,Daily ICU occupancy,3505.0,United Kingdom
2021-02-06,Daily ICU occupancy,3373.0,United Kingdom
2021-02-07,Daily ICU occupancy,3302.0,United Kingdom
2021-02-08,Daily ICU occupancy,3230.0,United Kingdom
2021-02-09,Daily ICU occupancy,3164.0,United Kingdom
2021-02-10,Daily ICU occupancy,3132.0,United Kingdom
2021-02-11,Daily ICU occupancy,3036.0,United Kingdom
2021-02-12,Daily ICU occupancy,2943.0,United Kingdom
2021-02-13,Daily ICU occupancy,2842.0,United Kingdom
2021-02-14,Daily ICU occupancy,2851.0,United Kingdom
2021-02-15,Daily ICU occupancy,2805.0,United Kingdom
2021-02-16,Daily ICU occupancy,2708.0,United Kingdom
2021-02-17,Daily ICU occupancy,2614.0,United Kingdom
2021-02-18,Daily ICU occupancy,2535.0,United Kingdom
2021-02-19,Daily ICU occupancy,2469.0,United Kingdom
2021-02-20,Daily ICU occupancy,2358.0,United Kingdom
2021-02-21,Daily ICU occupancy,2329.0,United Kingdom
2021-02-22,Daily ICU occupancy,2273.0,United Kingdom
2021-02-23,Daily ICU occupancy,2149.0,United Kingdom
2021-02-24,Daily ICU occupancy,2118.0,United Kingdom
2021-02-25,Daily ICU occupancy,2047.0,United Kingdom
2021-02-26,Daily ICU occupancy,1971.0,United Kingdom
2021-02-27,Daily ICU occupancy,1903.0,United Kingdom
2021-02-28,Daily ICU occupancy,1783.0,United Kingdom
2021-03-01,Daily ICU occupancy,1806.0,United Kingdom
2021-03-02,Daily ICU occupancy,1709.0,United Kingdom
